Date,Open,High,Low,Close,Adj Close
2005-12-30,270.153839,270.923065,269.076935,269.615387,169.31715400000002
2006-01-03,270.0,272.30767799999995,267.69232200000005,272.076935,170.863022
2006-01-04,271.923065,272.30767799999995,270.0,271.69232200000005,170.621552
2006-01-05,271.30767799999995,271.923065,270.0,271.0,170.186707
2006-01-06,272.153839,273.30767799999995,270.69232200000005,272.846161,171.34613000000002
2006-01-09,272.30767799999995,272.538452,271.076935,272.153839,170.91137700000002
2006-01-10,271.30767799999995,271.615387,269.615387,270.69232200000005,169.993561
2006-01-11,270.30767799999995,273.461548,270.0,272.538452,171.15287800000002
2006-01-12,272.69232200000005,272.769226,268.769226,269.230774,169.075699
2006-01-13,268.461548,271.153839,267.69232200000005,270.0,169.558777
2006-01-17,274.076935,274.076935,267.846161,268.769226,168.785782
2006-01-18,268.461548,268.538452,266.230774,267.846161,168.206161
2006-01-19,268.461548,268.461548,265.384613,266.769226,167.52981599999998
2006-01-20,263.846161,265.384613,255.538467,256.69232200000005,161.20161399999998
2006-01-23,257.923065,259.0,255.846161,256.076935,160.815109
2006-01-24,258.076935,258.076935,253.153839,253.538467,159.220932
2006-01-25,255.0,255.384613,251.153839,252.0,158.254837
2006-01-26,253.30769300000003,254.384613,251.846161,254.0,159.510757
2006-01-27,253.461533,254.0,251.92307999999997,253.461533,159.172623
2006-01-30,253.07692000000003,254.538467,251.846161,253.30769300000003,159.076019
2006-01-31,253.07692000000003,253.69230699999997,251.0,251.92307999999997,158.20649699999998
2006-02-01,251.23077400000003,255.30769300000003,251.07692000000003,254.92307999999997,160.09053
2006-02-02,254.384613,256.076935,252.92307999999997,253.07692000000003,158.931076
2006-02-03,252.30769300000003,254.92307999999997,252.07692000000003,252.69230699999997,158.689606
2006-02-06,252.69230699999997,253.0,251.153839,251.92307999999997,158.20649699999998
2006-02-07,251.23077400000003,251.76922599999997,247.76922599999997,248.538467,156.080963
2006-02-08,248.538467,252.23077400000003,247.92307999999997,251.846161,158.158142
2006-02-09,252.153839,254.153839,252.0,253.23077400000003,159.02774
2006-02-10,253.23077400000003,256.69232200000005,252.846161,256.0,160.766785
2006-02-13,255.384613,257.384613,254.461533,255.76922599999997,160.621826
2006-02-14,255.23077400000003,258.0,254.153839,257.384613,161.63630700000002
2006-02-15,258.0,258.0,255.846161,257.384613,161.63630700000002
2006-02-16,257.230774,257.69232200000005,254.30769300000003,256.538452,161.104965
2006-02-17,256.538452,258.538452,256.076935,258.538452,162.360916
2006-02-21,258.538452,259.615387,255.538467,256.615387,161.153229
2006-02-22,258.076935,259.615387,257.69232200000005,258.769226,162.505875
2006-02-23,255.76922599999997,257.384613,255.461533,255.846161,161.873154
2006-02-24,255.76922599999997,256.230774,254.0,254.92307999999997,161.289169
2006-02-27,255.538467,256.538452,254.69230699999997,256.30767799999995,162.165176
2006-02-28,255.384613,256.153839,252.69230699999997,252.846161,159.97503700000001
2006-03-01,253.615387,254.07692000000003,251.538467,252.0,159.439743
2006-03-02,251.538467,253.153839,250.615387,252.69230699999997,159.877731
2006-03-03,251.92307999999997,256.461548,251.76922599999997,254.30769300000003,160.89978
2006-03-06,254.30769300000003,255.76922599999997,253.461533,254.615387,161.094452
2006-03-07,254.153839,255.69230699999997,253.92307999999997,255.0,161.33781399999998
2006-03-08,254.30769300000003,257.923065,253.92307999999997,257.153839,162.700531
2006-03-09,256.769226,258.0,255.07692000000003,255.384613,161.581131
2006-03-10,256.0,259.076935,255.846161,258.846161,163.77127099999998
2006-03-13,258.923065,259.461548,257.153839,259.0,163.868576
2006-03-14,257.69232200000005,260.384613,257.538452,259.846161,164.403931
2006-03-15,259.846161,265.538452,259.846161,264.769226,167.518768
2006-03-16,266.538452,266.923065,264.153839,264.461548,167.324097
2006-03-17,265.153839,267.384613,264.615387,265.461548,167.956848
2006-03-20,265.69232200000005,266.923065,264.615387,265.384613,167.908188
2006-03-21,265.461548,266.846161,263.69232200000005,264.153839,167.129379
2006-03-22,264.461548,265.923065,264.153839,265.615387,168.054108
2006-03-23,265.0,265.153839,261.615387,262.461548,166.058701
2006-03-24,261.769226,262.538452,260.69232200000005,261.153839,165.23138400000002
2006-03-27,260.538452,261.076935,259.153839,259.923065,164.452652
2006-03-28,259.30767799999995,260.384613,257.615387,258.461548,163.52783200000002
2006-03-29,258.076935,261.846161,258.076935,261.0,165.13398700000002
2006-03-30,262.076935,267.30767799999995,261.923065,266.538452,168.638184
2006-03-31,267.230774,269.230774,267.076935,267.538452,169.270828
2006-04-03,267.615387,269.153839,266.076935,266.846161,168.832809
2006-04-04,268.230774,268.230774,264.0,266.923065,168.881516
2006-04-05,266.538452,267.230774,264.538452,264.769226,167.518768
2006-04-06,263.846161,265.769226,262.461548,265.461548,167.956848
2006-04-07,265.769226,267.30767799999995,261.615387,261.769226,165.62068200000002
2006-04-10,262.0,262.153839,260.0,260.923065,165.085327
2006-04-11,260.923065,262.076935,258.69232200000005,261.923065,165.718048
2006-04-12,263.846161,265.615387,262.846161,265.076935,167.71344
2006-04-13,263.0,264.30767799999995,258.538452,260.69232200000005,164.939331
2006-04-17,259.69232200000005,259.69232200000005,254.384613,256.076935,162.01918
2006-04-18,257.846161,261.30767799999995,255.461533,260.538452,164.841934
2006-04-19,261.153839,261.30767799999995,257.69232200000005,260.69232200000005,164.939331
2006-04-20,260.0,262.923065,258.69232200000005,262.461548,166.058701
2006-04-21,263.461548,264.0,259.076935,261.30767799999995,165.32872
2006-04-24,260.076935,261.538452,260.0,261.0,165.13398700000002
2006-04-25,261.538452,262.0,260.0,261.30767799999995,165.32872
2006-04-26,262.076935,264.923065,260.615387,262.538452,166.107346
2006-04-27,260.769226,266.769226,260.69232200000005,264.846161,167.567474
2006-04-28,265.30767799999995,267.538452,264.230774,266.076935,168.34616100000002
2006-05-01,266.461548,267.076935,264.0,264.538452,167.372726
2006-05-02,264.538452,266.076935,262.30767799999995,265.230774,167.810822
2006-05-03,263.230774,266.69232200000005,263.0,264.615387,167.421463
2006-05-04,265.384613,268.769226,265.230774,267.69232200000005,169.368195
2006-05-05,268.769226,270.923065,268.230774,270.461548,171.120239
2006-05-08,270.0,271.076935,269.0,269.230774,170.341522
2006-05-09,268.846161,270.153839,268.461548,269.230774,170.341522
2006-05-10,268.769226,269.153839,265.384613,266.923065,168.881516
2006-05-11,265.384613,266.69232200000005,262.538452,265.461548,167.956848
2006-05-12,264.461548,265.69232200000005,262.923065,263.69232200000005,166.837387
2006-05-15,262.30767799999995,266.076935,262.153839,265.846161,168.20015
2006-05-16,267.230774,268.615387,267.0,267.615387,169.31955
2006-05-17,266.30767799999995,268.076935,264.615387,264.769226,167.518768
2006-05-18,265.30767799999995,265.769226,262.615387,262.69232200000005,166.20474199999998
2006-05-19,263.30767799999995,265.384613,261.153839,262.769226,166.25341799999998
2006-05-22,261.923065,264.30767799999995,261.69232200000005,262.076935,165.815369
2006-05-23,262.30767799999995,263.230774,260.846161,261.615387,165.5233
2006-05-24,259.69232200000005,264.461548,259.230774,263.538452,166.74006699999998
2006-05-25,264.230774,264.846161,261.69232200000005,264.769226,167.518768
2006-05-26,265.153839,265.615387,262.30767799999995,264.076935,167.080795
2006-05-30,264.153839,264.384613,261.615387,261.923065,165.718048
2006-05-31,262.69232200000005,263.538452,261.30767799999995,263.538452,166.74006699999998
2006-06-01,263.846161,266.30767799999995,263.230774,265.769226,168.151474
2006-06-02,266.461548,267.769226,265.230774,266.615387,168.686844
2006-06-05,265.769226,266.30767799999995,262.923065,263.230774,166.54544099999998
2006-06-06,264.615387,266.0,263.153839,265.769226,168.151474
2006-06-07,265.769226,268.615387,264.615387,264.615387,167.421463
2006-06-08,264.076935,266.153839,261.076935,265.923065,168.24885600000002
2006-06-09,265.538452,266.153839,260.923065,262.076935,165.815369
2006-06-12,262.846161,263.615387,260.461548,260.538452,164.841934
2006-06-13,259.461548,263.153839,259.30767799999995,259.461548,164.160629
2006-06-14,259.230774,261.461548,258.923065,260.769226,164.98803700000002
2006-06-15,261.384613,263.384613,258.461548,262.384613,166.010056
2006-06-16,260.461548,261.615387,258.846161,261.0,165.13398700000002
2006-06-19,261.153839,261.153839,258.769226,259.384613,164.11193799999998
2006-06-20,259.384613,260.153839,258.0,259.230774,164.014603
2006-06-21,260.230774,260.69232200000005,257.230774,259.0,163.868576
2006-06-22,255.92307999999997,257.384613,254.92307999999997,255.69230699999997,162.98599199999998
2006-06-23,255.23077400000003,256.69232200000005,254.69230699999997,255.07692000000003,162.593719
2006-06-26,255.23077400000003,255.92307999999997,253.23077400000003,255.461533,162.838882
2006-06-27,254.23077400000003,255.92307999999997,252.92307999999997,252.92307999999997,161.220856
2006-06-28,253.30769300000003,254.153839,252.153839,253.30769300000003,161.465973
2006-06-29,253.69230699999997,256.0,252.92307999999997,255.92307999999997,163.133102
2006-06-30,256.384613,256.69232200000005,253.384613,253.538467,161.613068
2006-07-03,254.615387,256.69232200000005,254.538467,256.384613,163.427338
2006-07-05,255.615387,257.153839,255.0,256.230774,163.329239
2006-07-06,256.230774,258.615387,256.153839,257.69232200000005,164.260849
2006-07-07,256.538452,257.769226,255.461533,256.153839,163.280197
2006-07-10,256.153839,257.384613,254.615387,257.30767799999995,164.015656
2006-07-11,256.69232200000005,256.769226,253.76922599999997,255.846161,163.084045
2006-07-12,255.461533,255.538467,253.846161,254.30769300000003,162.103409
2006-07-13,253.92307999999997,254.30769300000003,250.461533,251.30769300000003,160.191086
2006-07-14,248.384613,249.0,246.615387,247.0,157.445297
2006-07-17,246.76922599999997,249.461533,246.76922599999997,248.92307999999997,158.671082
2006-07-18,248.92307999999997,249.92307999999997,248.07692000000003,249.69230699999997,159.16143799999998
2006-07-19,250.615387,254.153839,249.92307999999997,252.92307999999997,161.220856
2006-07-20,252.69230699999997,253.384613,249.846161,249.846161,159.259445
2006-07-21,250.846161,250.846161,247.69230699999997,248.07692000000003,158.13179
2006-07-24,249.846161,252.0,248.384613,250.92307999999997,159.945923
2006-07-25,252.30769300000003,252.384613,249.615387,251.538467,160.338211
2006-07-26,251.846161,252.07692000000003,249.846161,251.384613,160.240143
2006-07-27,251.92307999999997,252.92307999999997,250.30769300000003,251.153839,160.093048
2006-07-28,252.30769300000003,255.615387,251.846161,254.0,161.90725700000002
2006-07-31,252.30769300000003,253.153839,251.384613,251.461533,160.289185
2006-08-01,251.153839,252.30769300000003,249.846161,250.461533,159.651703
2006-08-02,250.384613,252.384613,249.384613,250.76922599999997,159.84788500000002
2006-08-03,250.384613,252.92307999999997,249.461533,251.76922599999997,160.485352
2006-08-04,253.153839,253.76922599999997,250.76922599999997,252.30769300000003,160.828568
2006-08-07,251.384613,252.538467,250.07692000000003,251.461533,160.289185
2006-08-08,252.30769300000003,252.30769300000003,247.69230699999997,248.76922599999997,158.573059
2006-08-09,249.846161,251.69230699999997,248.0,248.30769300000003,158.278793
2006-08-10,248.846161,252.153839,248.0,251.30769300000003,160.191086
2006-08-11,250.92307999999997,252.153839,249.384613,250.0,159.357529
2006-08-14,251.615387,257.153839,251.0,252.461533,160.926636
2006-08-15,255.30769300000003,256.0,254.153839,255.384613,162.78985600000001
2006-08-16,256.69232200000005,260.30767799999995,256.30767799999995,259.30767799999995,165.290512
2006-08-17,259.230774,261.538452,258.846161,260.923065,166.320297
2006-08-18,259.30767799999995,261.538452,259.30767799999995,261.538452,166.712494
2006-08-21,261.538452,262.30767799999995,259.769226,261.230774,166.516357
2006-08-22,260.769226,263.0,259.076935,261.230774,166.516357
2006-08-23,259.615387,260.538452,258.461548,259.923065,165.682831
2006-08-24,261.076935,261.615387,259.615387,260.384613,165.97706599999998
2006-08-25,259.384613,260.923065,259.30767799999995,260.30767799999995,165.928009
2006-08-28,259.230774,261.538452,259.230774,261.0,166.369278
2006-08-29,260.769226,263.384613,260.769226,263.0,167.644135
2006-08-30,263.076935,264.923065,263.0,263.615387,168.036407
2006-08-31,263.769226,264.0,261.615387,262.0,167.006622
2006-09-01,262.923065,263.615387,261.69232200000005,262.615387,167.399002
2006-09-05,262.153839,262.538452,260.923065,261.30767799999995,166.56544499999998
2006-09-06,260.538452,261.923065,260.384613,261.153839,166.467422
2006-09-07,260.384613,262.69232200000005,260.230774,261.846161,166.90866100000002
2006-09-08,260.769226,261.923065,260.615387,261.615387,166.761566
2006-09-11,260.384613,264.846161,259.69232200000005,264.846161,168.82093799999998
2006-09-12,264.846161,267.153839,264.461548,266.69232200000005,169.997742
2006-09-13,266.923065,268.0,265.30767799999995,268.0,170.831268
2006-09-14,265.769226,268.153839,265.384613,267.538452,170.537048
2006-09-15,268.461548,269.230774,267.076935,268.076935,170.88031
2006-09-18,266.538452,268.923065,266.230774,268.230774,170.978378
2006-09-19,268.076935,268.153839,266.153839,268.076935,170.88031
2006-09-20,268.230774,269.769226,266.538452,269.384613,171.713837
2006-09-21,268.461548,268.461548,263.461548,264.923065,170.084137
2006-09-22,264.30767799999995,265.384613,263.615387,264.615387,169.886627
2006-09-25,264.076935,268.769226,264.076935,268.384613,172.306534
2006-09-26,268.461548,274.0,268.384613,272.615387,175.02272
2006-09-27,271.769226,274.230774,270.538452,271.846161,174.528885
2006-09-28,272.30767799999995,273.923065,270.923065,272.923065,175.220306
2006-09-29,272.461548,273.153839,270.769226,271.538452,174.331375
2006-10-02,272.30767799999995,274.69232200000005,271.384613,273.076935,175.319016
2006-10-03,273.153839,276.0,272.769226,274.69232200000005,176.356186
2006-10-04,274.384613,277.846161,273.538452,277.69232200000005,178.28221100000002
2006-10-05,277.0,280.615387,276.461548,279.153839,179.220535
2006-10-06,277.538452,279.230774,277.153839,278.0,178.479706
2006-10-09,278.0,278.769226,275.846161,278.153839,178.578476
2006-10-10,277.69232200000005,279.69232200000005,277.384613,279.230774,179.269897
2006-10-11,278.461548,280.0,277.153839,278.230774,178.62796
2006-10-12,278.846161,279.384613,277.69232200000005,278.615387,178.87481699999998
2006-10-13,276.384613,277.769226,272.846161,276.769226,177.68958999999998
2006-10-16,274.846161,274.846161,271.846161,273.538452,175.61535600000002
2006-10-17,271.923065,273.846161,271.076935,273.538452,175.61535600000002
2006-10-18,275.538452,275.69232200000005,272.769226,273.538452,175.61535600000002
2006-10-19,272.30767799999995,273.0,270.30767799999995,271.384613,174.232544
2006-10-20,272.30767799999995,273.69232200000005,271.230774,272.846161,175.170898
2006-10-23,271.384613,274.538452,271.30767799999995,273.30767799999995,175.467178
2006-10-24,272.69232200000005,273.69232200000005,271.846161,272.461548,174.92396499999998
2006-10-25,273.461548,274.230774,271.923065,273.923065,175.862213
2006-10-26,275.0,275.30767799999995,272.461548,273.769226,175.763443
2006-10-27,272.769226,273.076935,270.538452,270.846161,173.886826
2006-10-30,270.923065,272.384613,270.076935,270.769226,173.83746299999999
2006-10-31,271.384613,271.923065,268.615387,270.076935,173.393051
2006-11-01,270.769226,270.769226,268.076935,268.461548,172.355927
2006-11-02,268.30767799999995,268.538452,266.30767799999995,267.0,171.417587
2006-11-03,267.538452,269.230774,266.846161,267.461548,171.713852
2006-11-06,269.384613,272.384613,268.461548,271.30767799999995,174.18313600000002
2006-11-07,271.923065,274.230774,271.30767799999995,273.384613,175.516556
2006-11-08,272.69232200000005,275.0,272.30767799999995,273.69232200000005,175.714127
2006-11-09,273.153839,274.30767799999995,271.153839,271.461548,174.281952
2006-11-10,271.538452,271.615387,270.153839,270.538452,173.689316
2006-11-13,271.384613,274.30767799999995,271.384613,272.0,174.62763999999999
2006-11-14,272.769226,275.0,270.615387,273.769226,175.763443
2006-11-15,273.153839,276.30767799999995,273.0,275.30767799999995,176.751221
2006-11-16,275.923065,277.923065,275.923065,276.615387,177.590775
2006-11-17,275.769226,279.0,275.230774,278.846161,179.022964
2006-11-20,278.230774,279.076935,276.384613,276.769226,177.68958999999998
2006-11-21,276.769226,276.923065,274.769226,275.384613,176.800598
2006-11-22,275.384613,277.615387,274.769226,276.846161,177.73893700000002
2006-11-24,275.769226,276.0,274.538452,274.538452,176.25741599999998
2006-11-27,273.615387,275.0,271.384613,272.69232200000005,175.072067
2006-11-28,271.538452,272.0,269.615387,270.769226,173.83746299999999
2006-11-29,271.153839,272.615387,270.69232200000005,271.923065,174.57826200000002
2006-11-30,272.384613,273.076935,270.461548,271.384613,174.232544
2006-12-01,272.153839,272.30767799999995,268.923065,271.384613,174.232544
2006-12-04,272.538452,273.076935,271.30767799999995,272.230774,174.775818
2006-12-05,272.384613,273.076935,270.230774,271.30767799999995,174.18313600000002
2006-12-06,271.923065,272.69232200000005,269.769226,270.076935,173.393051
2006-12-07,270.461548,272.230774,269.923065,270.461548,173.63986200000002
2006-12-08,270.384613,272.0,269.230774,271.30767799999995,174.18313600000002
2006-12-11,271.076935,273.230774,269.615387,270.923065,173.936249
2006-12-12,270.846161,276.30767799999995,269.769226,274.153839,176.01045200000002
2006-12-13,275.769226,276.30767799999995,272.30767799999995,273.076935,175.319016
2006-12-14,273.0,279.461548,272.0,278.538452,178.825424
2006-12-15,279.076935,288.538452,278.538452,287.384613,184.504761
2006-12-18,288.076935,293.30767799999995,287.769226,292.30767799999995,187.665451
2006-12-19,290.384613,292.846161,290.384613,292.384613,187.714828
2006-12-20,293.30767799999995,296.076935,292.384613,293.461548,188.406219
2006-12-21,292.69232200000005,292.769226,289.461548,290.538452,187.908691
2006-12-22,291.461548,291.538452,288.538452,289.0,186.913712
2006-12-26,289.230774,290.30767799999995,287.923065,290.076935,187.610199
2006-12-27,290.69232200000005,292.538452,289.0,290.69232200000005,188.008224
2006-12-28,290.461548,290.461548,288.076935,288.30767799999995,186.465927
2006-12-29,288.30767799999995,288.615387,285.846161,286.230774,185.122696
2007-01-03,287.769226,293.461548,287.538452,292.076935,188.903763
2007-01-04,292.076935,292.30767799999995,288.076935,290.384613,187.80925
2007-01-05,289.0,290.461548,287.0,288.923065,186.863968
2007-01-08,288.076935,289.769226,286.538452,288.846161,186.814178
2007-01-09,290.615387,292.230774,287.384613,288.846161,186.814178
2007-01-10,287.538452,289.30767799999995,287.230774,288.923065,186.863968
2007-01-11,288.461548,292.0,287.846161,291.69232200000005,188.655029
2007-01-12,291.076935,292.30767799999995,289.769226,291.461548,188.505753
2007-01-16,292.30767799999995,294.230774,291.769226,293.153839,189.600296
2007-01-17,293.69232200000005,294.461548,291.153839,292.153839,188.953476
2007-01-18,292.384613,293.615387,286.615387,292.30767799999995,189.053024
2007-01-19,285.769226,288.461548,283.461548,284.230774,183.829239
2007-01-22,285.615387,287.153839,281.461548,282.69232200000005,182.83421299999998
2007-01-23,282.153839,282.615387,279.846161,281.153839,181.839172
2007-01-24,282.30767799999995,282.69232200000005,280.923065,281.846161,182.286972
2007-01-25,281.923065,282.30767799999995,278.923065,279.538452,180.794388
2007-01-26,280.384613,281.153839,277.0,277.461548,179.451111
2007-01-29,277.461548,279.615387,277.153839,278.384613,180.048126
2007-01-30,278.461548,279.538452,275.076935,277.153839,179.252136
2007-01-31,276.923065,278.615387,275.615387,277.30767799999995,179.35163899999998
2007-02-01,278.30767799999995,278.769226,275.076935,278.69232200000005,180.247131
2007-02-02,278.923065,280.0,277.846161,279.0,180.44606000000002
2007-02-05,279.0,280.615387,278.461548,279.769226,180.943604
2007-02-06,280.0,280.30767799999995,278.69232200000005,279.30767799999995,180.645096
2007-02-07,279.384613,279.615387,277.384613,277.69232200000005,179.600372
2007-02-08,277.384613,277.384613,273.846161,274.923065,177.809326
2007-02-09,274.69232200000005,275.69232200000005,272.923065,273.30767799999995,176.764542
2007-02-12,273.461548,276.0,273.461548,274.153839,177.31182900000002
2007-02-13,274.153839,276.153839,274.153839,275.153839,177.958588
2007-02-14,276.384613,280.769226,275.30767799999995,280.538452,181.441101
2007-02-15,279.69232200000005,280.538452,277.384613,278.0,179.799316
2007-02-16,277.461548,277.69232200000005,275.923065,275.923065,178.4561
2007-02-20,275.846161,277.923065,275.0,277.769226,179.65008500000002
2007-02-21,276.846161,277.69232200000005,275.538452,276.230774,178.655151
2007-02-22,275.538452,276.0,271.615387,272.30767799999995,177.501816
2007-02-23,271.769226,271.923065,269.923065,270.0,175.997635
2007-02-26,271.230774,272.153839,270.384613,271.846161,177.20103500000002
2007-02-27,271.538452,274.538452,265.384613,266.615387,173.791306
2007-02-28,267.69232200000005,269.846161,266.538452,268.538452,175.044846
2007-03-01,266.230774,270.923065,264.0,269.230774,175.49614
2007-03-02,268.69232200000005,270.384613,266.923065,268.230774,174.844345
2007-03-05,267.230774,269.0,265.538452,265.769226,173.239807
2007-03-06,267.153839,268.0,265.538452,267.076935,174.092194
2007-03-07,267.230774,267.30767799999995,264.0,264.076935,172.136688
2007-03-08,266.153839,266.461548,264.230774,265.0,172.738358
2007-03-09,265.923065,266.461548,263.230774,264.0,172.086487
2007-03-12,263.69232200000005,266.384613,261.615387,264.923065,172.688232
2007-03-13,263.615387,264.461548,261.615387,262.230774,170.93327299999999
2007-03-14,262.230774,264.615387,260.769226,263.923065,172.036407
2007-03-15,263.076935,266.769226,262.384613,265.538452,173.089355
2007-03-16,266.153839,268.0,263.461548,264.30767799999995,172.287094
2007-03-19,265.384613,266.69232200000005,264.846161,266.69232200000005,173.841522
2007-03-20,266.384613,268.076935,265.384613,267.461548,174.342865
2007-03-21,267.30767799999995,274.615387,267.153839,272.923065,177.902985
2007-03-22,272.615387,275.69232200000005,272.30767799999995,275.461548,179.557648
2007-03-23,275.30767799999995,276.230774,273.846161,275.538452,179.607803
2007-03-26,275.769226,276.923065,272.615387,276.923065,180.510315
2007-03-27,275.384613,276.153839,274.30767799999995,275.30767799999995,179.457367
2007-03-28,274.615387,274.846161,271.538452,273.461548,178.253952
2007-03-29,273.846161,274.846161,271.846161,273.461548,178.253952
2007-03-30,273.538452,273.69232200000005,269.230774,272.0,177.301285
2007-04-02,272.0,273.30767799999995,270.076935,271.461548,176.95027199999998
2007-04-03,272.538452,273.846161,270.538452,271.69232200000005,177.100677
2007-04-04,272.076935,272.153839,269.769226,270.076935,176.04771399999998
2007-04-05,270.230774,270.69232200000005,268.769226,269.384613,175.596405
2007-04-09,270.0,270.384613,267.30767799999995,267.538452,174.393051
2007-04-10,267.69232200000005,269.153839,267.30767799999995,268.30767799999995,174.89451599999998
2007-04-11,269.230774,270.769226,268.153839,268.846161,175.245453
2007-04-12,270.461548,271.076935,268.153839,270.615387,176.398727
2007-04-13,273.846161,273.846161,271.153839,272.153839,177.401535
2007-04-16,273.076935,273.846161,270.769226,272.0,177.301285
2007-04-17,272.076935,272.076935,269.69232200000005,270.769226,176.498962
2007-04-18,270.461548,271.153839,268.461548,270.230774,176.148071
2007-04-19,269.615387,272.153839,268.461548,269.230774,175.49614
2007-04-20,271.0,271.076935,268.69232200000005,270.230774,176.148071
2007-04-23,270.230774,270.384613,267.538452,267.69232200000005,174.493317
2007-04-24,267.69232200000005,268.769226,265.769226,267.384613,174.292755
2007-04-25,269.076935,272.69232200000005,268.538452,272.384613,177.551971
2007-04-26,272.769226,275.769226,272.769226,275.69232200000005,179.708069
2007-04-27,277.69232200000005,286.30767799999995,277.076935,283.384613,184.722275
2007-04-30,283.846161,286.461548,281.615387,283.538452,184.822464
2007-05-01,283.230774,286.0,282.461548,285.384613,186.025894
2007-05-02,285.538452,288.923065,285.538452,287.0,187.078934
2007-05-03,287.230774,287.846161,285.615387,287.230774,187.229355
2007-05-04,288.0,288.0,285.076935,285.769226,186.276611
2007-05-07,286.384613,287.923065,285.769226,286.461548,186.727921
2007-05-08,285.30767799999995,286.076935,284.230774,285.230774,185.92562900000001
2007-05-09,284.0,287.153839,283.538452,286.615387,186.828125
2007-05-10,285.384613,285.384613,282.30767799999995,282.923065,184.421371
2007-05-11,283.076935,284.923065,283.076935,284.384613,185.3741
2007-05-14,284.615387,284.615387,280.769226,281.538452,183.51886000000002
2007-05-15,282.076935,286.153839,281.615387,281.846161,183.719437
2007-05-16,282.461548,283.769226,280.923065,283.30767799999995,184.672089
2007-05-17,282.69232200000005,283.30767799999995,280.384613,281.0,183.167892
2007-05-18,283.076935,286.69232200000005,282.30767799999995,284.30767799999995,185.32394399999998
2007-05-21,287.0,288.076935,284.615387,285.384613,186.025894
2007-05-22,286.30767799999995,288.923065,285.461548,287.230774,187.229355
2007-05-23,288.461548,290.769226,287.230774,289.230774,188.533066
2007-05-24,290.30767799999995,290.846161,286.769226,287.538452,187.429901
2007-05-25,287.923065,289.461548,287.076935,288.923065,188.332413
2007-05-29,289.30767799999995,289.923065,285.69232200000005,287.69232200000005,187.530182
2007-05-30,286.076935,290.384613,285.846161,290.230774,189.18483
2007-05-31,290.615387,290.69232200000005,288.538452,289.076935,188.43275500000001
2007-06-01,289.846161,290.384613,286.461548,288.076935,187.78093
2007-06-04,290.69232200000005,292.461548,289.846161,290.846161,189.586029
2007-06-05,290.846161,290.846161,287.461548,287.69232200000005,187.530182
2007-06-06,286.923065,287.69232200000005,285.538452,286.846161,186.978607
2007-06-07,286.230774,287.461548,282.538452,282.769226,184.321152
2007-06-08,283.076935,287.230774,281.923065,287.076935,187.12912
2007-06-11,285.153839,289.384613,285.0,288.153839,187.83106999999998
2007-06-12,287.30767799999995,288.384613,285.0,285.0,185.775238
2007-06-13,286.538452,289.69232200000005,285.384613,289.538452,188.733551
2007-06-14,289.230774,292.153839,289.230774,290.769226,189.53585800000002
2007-06-15,292.0,293.538452,292.0,293.230774,191.140457
2007-06-18,293.69232200000005,293.69232200000005,292.0,292.846161,190.889725
2007-06-19,291.923065,304.615387,291.615387,302.230774,197.00701899999999
2007-06-20,303.461548,305.923065,299.69232200000005,300.538452,195.9039
2007-06-21,299.615387,299.615387,296.153839,298.461548,195.954361
2007-06-22,297.769226,301.153839,294.153839,294.153839,193.126083
2007-06-25,294.846161,296.923065,291.769226,293.923065,192.97460900000002
2007-06-26,294.615387,294.769226,291.30767799999995,292.461548,192.015167
2007-06-27,290.923065,293.0,289.538452,292.769226,192.21701000000002
2007-06-28,293.461548,295.230774,290.615387,293.230774,192.520157
2007-06-29,294.076935,297.69232200000005,292.30767799999995,294.461548,193.32814
2007-07-02,295.538452,296.461548,292.461548,294.30767799999995,193.227112
2007-07-03,295.076935,298.384613,295.076935,297.69232200000005,195.449265
2007-07-05,296.769226,297.461548,295.153839,296.461548,194.64129599999998
2007-07-06,296.0,296.923065,295.153839,296.0,194.338226
2007-07-09,296.615387,297.538452,295.153839,297.076935,195.04525800000002
2007-07-10,295.769226,296.076935,291.461548,291.538452,191.408997
2007-07-11,290.769226,294.153839,290.230774,293.846161,192.924103
2007-07-12,295.69232200000005,300.0,293.846161,300.0,196.964447
2007-07-13,304.846161,309.0,303.846161,303.846161,199.48959399999998
2007-07-16,304.615387,309.230774,304.153839,308.615387,202.620911
2007-07-17,307.769226,315.0,307.69232200000005,313.153839,205.600571
2007-07-18,310.153839,313.69232200000005,307.153839,311.153839,204.287384
2007-07-19,312.153839,313.769226,311.384613,313.153839,205.600571
2007-07-20,311.076935,314.0,307.69232200000005,308.615387,202.620911
2007-07-23,310.0,315.076935,310.0,314.0,206.156036
2007-07-24,312.538452,315.230774,308.846161,309.384613,203.125885
2007-07-25,312.076935,313.230774,307.230774,310.923065,204.13597099999998
2007-07-26,307.769226,312.615387,302.69232200000005,304.076935,199.64119
2007-07-27,304.69232200000005,305.69232200000005,298.384613,298.384613,195.90383899999998
2007-07-30,300.230774,303.384613,297.30767799999995,302.076935,198.328018
2007-07-31,304.153839,305.769226,297.923065,298.153839,195.752441
2007-08-01,296.923065,302.230774,295.769226,299.615387,196.711975
2007-08-02,300.0,301.384613,297.230774,300.230774,197.115906
2007-08-03,298.846161,300.69232200000005,292.769226,292.769226,192.21701000000002
2007-08-06,294.076935,301.769226,292.384613,300.769226,197.469482
2007-08-07,299.153839,305.615387,298.0,303.69232200000005,199.388565
